#1. No. 2. t/tsd  3. t[s] 4. dt[s] 5. vej[cm/s] 6. rej[cm] 7. vnb[cm/s] 8. rnb[cm] 9. Bnb[G] 10. Lpsr[erg/s]
73 6.441504e-04 1.115629e+03 1.670936e+00 4.940935e+07 8.268372e+10 3.952748e+07 6.614697e+10 8.688960e+06 6.528669e+45 
74 6.451166e-04 1.117302e+03 1.673443e+00 4.944639e+07 8.286982e+10 3.955711e+07 6.629586e+10 8.666198e+06 6.528669e+45 
75 6.460843e-04 1.118978e+03 1.675953e+00 4.948346e+07 8.305635e+10 3.958677e+07 6.644508e+10 8.643497e+06 6.528669e+45 
76 6.470534e-04 1.120656e+03 1.678467e+00 4.952056e+07 8.324330e+10 3.961645e+07 6.659464e+10 8.620854e+06 6.528669e+45 
77 6.480240e-04 1.122337e+03 1.680985e+00 4.955769e+07 8.343067e+10 3.964615e+07 6.674453e+10 8.598271e+06 6.528669e+45 
78 6.489960e-04 1.124021e+03 1.683506e+00 4.959484e+07 8.361845e+10 3.967587e+07 6.689476e+10 8.575747e+06 6.528669e+45 
79 6.499695e-04 1.125707e+03 1.686031e+00 4.963202e+07 8.380667e+10 3.970562e+07 6.704533e+10 8.553282e+06 6.528669e+45 
80 6.509445e-04 1.127395e+03 1.688560e+00 4.966923e+07 8.399530e+10 3.973539e+07 6.719624e+10 8.530876e+06 6.528669e+45 
81 6.519209e-04 1.129087e+03 1.691093e+00 4.970647e+07 8.418436e+10 3.976518e+07 6.734749e+10 8.508528e+06 6.528669e+45 
82 6.528988e-04 1.130780e+03 1.693630e+00 4.974374e+07 8.437385e+10 3.979499e+07 6.749908e+10 8.486239e+06 6.528669e+45 
83 6.538781e-04 1.132476e+03 1.696170e+00 4.978103e+07 8.456376e+10 3.982482e+07 6.765101e+10 8.464009e+06 6.528669e+45 
84 6.548589e-04 1.134175e+03 1.698715e+00 4.981835e+07 8.475410e+10 3.985468e+07 6.780328e+10 8.441837e+06 6.528669e+45 
85 6.558412e-04 1.135876e+03 1.701263e+00 4.985570e+07 8.494487e+10 3.988456e+07 6.795590e+10 8.419722e+06 6.528669e+45 
86 6.568250e-04 1.137580e+03 1.703815e+00 4.989308e+07 8.513607e+10 3.991446e+07 6.810885e+10 8.397666e+06 6.528669e+45 
87 6.578102e-04 1.139287e+03 1.706370e+00 4.993049e+07 8.532769e+10 3.994439e+07 6.826216e+10 8.375668e+06 6.528669e+45 
88 6.587969e-04 1.140995e+03 1.708930e+00 4.996792e+07 8.551975e+10 3.997434e+07 6.841580e+10 8.353727e+06 6.528669e+45 
89 6.597851e-04 1.142707e+03 1.711493e+00 5.000538e+07 8.571225e+10 4.000430e+07 6.856980e+10 8.331843e+06 6.528669e+45 
90 6.607748e-04 1.144421e+03 1.714060e+00 5.004287e+07 8.590517e+10 4.003430e+07 6.872414e+10 8.310017e+06 6.528669e+45 
91 6.617660e-04 1.146138e+03 1.716632e+00 5.008039e+07 8.609853e+10 4.006431e+07 6.887882e+10 8.288248e+06 6.528669e+45 
92 6.627586e-04 1.147857e+03 1.719206e+00 5.011794e+07 8.629232e+10 4.009435e+07 6.903386e+10 8.266537e+06 6.528669e+45 
93 6.637527e-04 1.149579e+03 1.721785e+00 5.015551e+07 8.648655e+10 4.012441e+07 6.918924e+10 8.244882e+06 6.528669e+45 
